PATH,VALUE,LABEL
cves[].description,BNBForm allows remote attackers to read arbitrary files via the automessage hidden form variable.,DESCRIPTION
data[].summary,"Hummingbird Exceed 6.0.1.0 inadvertently includes a DLL that was meant for development and testing, which logs user names and passwords in cleartext in the test.log file.",DESCRIPTION
advisories.data.overview,"Buffer overflow in bootpd on OpenBSD, FreeBSD, and Linux systems via a malformed header type.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Buffer overflow in Platinum Policy Compliance Manager (PCM) 7.0 allows remote attackers to execute arbitrary commands via a long string to the Agent port (1827), which is handled by smaxagent.exe.",DESCRIPTION
advisories.data.overview,"fte-console in the fte package before 0.46b-4.1 does not drop root privileges, which allows local users to gain root access via the virtual console device.",DESCRIPTION
cves[].summary,"RealSystem G2 server stores the administrator password in cleartext in a world-readable configuration file, which allows local users to gain privileges.",DESCRIPTION
advisories.data.overview,Buffer overflow in Solaris x86 mkcookie allows local users to obtain root access.,DESCRIPTION
Results[].Vulnerabilities[].Overview,The passwd command in Solaris can be subjected to a denial of service.,DESCRIPTION
cves[].description,"Corel Word Perfect 8 for Linux creates a temporary working directory with world-writable permissions, which allows local users to (1) modify Word Perfect behavior by modifying files in the working directory, or (2) modify files of other users via a symlink attack.",DESCRIPTION
advisories.data.overview,"BackWeb client stores the username and password in cleartext for proxy authentication in the Communication registry key, which could allow other local users to gain privileges by reading the password.",DESCRIPTION
cves[].description,"nlog CGI scripts do not properly filter shell metacharacters from the IP address argument, which could allow remote attackers to execute certain commands via (1) nlog-smb.pl or (2) rpc-nlog.pl.",DESCRIPTION
cves[].summary,Buffer overflow in BNC IRC proxy allows remote attackers to gain privileges.,DESCRIPTION
Results[].Vulnerabilities[].Description,Development version of Breeze Network Server allows remote attackers to cause the system to reboot by accessing the configbreeze CGI program.,DESCRIPTION
advisories.data.overview,"mysqld in MySQL 3.21 creates log files with world-readable permissions, which allows local users to obtain passwords for users who are added to the user database.",DESCRIPTION
advisories.data.overview,"Linux 2.1.132 and earlier allows local users to cause a denial of service (resource exhaustion) by reading a large buffer from a random device (e.g. /dev/urandom), which cannot be interrupted until the read has completed.",DESCRIPTION
Results[].Vulnerabilities[].Overview,SSH 2.0.11 and earlier allows local users to request remote forwarding from privileged ports without being root.,DESCRIPTION
Results[].Vulnerabilities[].Description,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: CVE-1999-0032.  Reason: This candidate is a duplicate of CVE-1999-0032.  Notes: All CVE users should reference CVE-1999-0032 instead of this candidate.  All references and descriptions in this candidate have been removed to prevent accidental usage,DESCRIPTION
cves[].description,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: CVE-1999-0315.  Reason: This candidate's original description had a typo that delayed it from being detected as a duplicate of CVE-1999-0315.  Notes: All CVE users should reference CVE-1999-0315 instead of this candidate.  All references and descriptions in this candidate have been removed to prevent accidental usage,DESCRIPTION
artifacts[].issues[].description,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: CVE-1999-0022.  Reason: This candidate is a duplicate of CVE-1999-0022.  Notes: All CVE users should reference CVE-1999-0022 instead of this candidate.  All references and descriptions in this candidate have been removed to prevent accidental usage,DESCRIPTION
Results[].Vulnerabilities[].Overview,finger 0@host on some systems may print information on some user accounts.,DESCRIPTION
Results[].Vulnerabilities[].Overview,finger .@host on some systems may print information on some user accounts.,DESCRIPTION
cves[].description,Windows NT FTP server (WFTP) with the guest account enabled without a password allows an attacker to log into the FTP server using any username and password.,DESCRIPTION
cves[].description,Denial of service in Sendmail 8.6.11 and 8.6.12.,DESCRIPTION
artifacts[].issues[].description,Attackers can do a denial of service of IRC by crashing the server.,DESCRIPTION
data[].summary,"Windows NT TCP/IP processes fragmented IP packets improperly, causing a denial of service.",DESCRIPTION
artifacts[].issues[].description,"Buffer overflow in IP-Switch IMail and Seattle Labs Slmail 2.6 packages using a long VRFY command, causing a denial of service and possibly remote access.",DESCRIPTION
data[].summary,Some filters or firewalls allow fragmented SYN packets with IP reserved bits in violation of their implemented policy.,DESCRIPTION
Results[].Vulnerabilities[].Overview,Linux cfingerd could be exploited to gain root access.,DESCRIPTION
Results[].Vulnerabilities[].Description,A race condition in the authentication agent mechanism of sshd 1.2.17 allows an attacker to steal another user's credentials.,DESCRIPTION
Results[].Vulnerabilities[].Overview,Buffer overflow in ircd allows arbitrary command execution.,DESCRIPTION
cves[].description,"MetaInfo MetaWeb web server allows users to upload, execute, and read scripts.",DESCRIPTION
cves[].summary,mSQL v2.0.1 and below allows remote execution through a buffer overflow.,DESCRIPTION
Results[].Vulnerabilities[].Description,The Java Web Server would allow remote users to obtain the source code for CGI programs.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"Denial of service in telnet from the Windows NT Resource Kit, by opening then immediately closing a connection.",DESCRIPTION
cves[].description,"In some NT web servers, appending a space at the end of a URL may allow attackers to read source code for active pages.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Local or remote users can force ControlIT 4.5 to reboot or force a user to log out, resulting in a denial of service.",DESCRIPTION
artifacts[].issues[].description,"NetWare version of LaserFiche stores usernames and passwords unencrypted, and allows administrative changes without logging.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Microsoft Access 97 stores a database password as plaintext in a foreign mdb, allowing access to data.",DESCRIPTION
Results[].Vulnerabilities[].Description,The Forms 2.0 ActiveX control (included with Visual Basic for Applications 5.0) can be used to read text from a user's clipboard when the user accesses documents with ActiveX content.,DESCRIPTION
cves[].summary,"DataLynx suGuard trusts the PATH environment variable to execute the ps command, allowing local users to execute commands as root.",DESCRIPTION
cves[].description,Remote attackers can cause a denial of service in Sendmail 8.8.x and 8.9.2 by sending messages with a large number of headers.,DESCRIPTION
Results[].Vulnerabilities[].Description,DPEC Online Courseware allows an attacker to change another user's password without knowing the original password.,DESCRIPTION
cves[].summary,A race condition in the BackWeb Polite Agent Protocol allows an attacker to spoof a BackWeb server.,DESCRIPTION
cves[].description,The demo version of the Quakenbush NT Password Appraiser sends passwords across the network in plaintext.,DESCRIPTION
cves[].summary,"In some instances of SSH 1.2.27 and 2.0.11 on Linux systems, SSH will allow users with expired accounts to login.",DESCRIPTION
cves[].description,"The DCC server command in the Mirc 5.5 client doesn't filter characters from file names properly, allowing remote attackers to place a malicious file in a different location, possibly allowing the attacker to execute commands.",DESCRIPTION
Results[].Vulnerabilities[].Overview,A race condition in Linux 2.2.1 allows local users to read arbitrary memory from /proc files.,DESCRIPTION
data[].summary,"IIS 4.0 and Apache log HTTP request methods, regardless of how long they are, allowing a remote attacker to hide the URL they really request.",DESCRIPTION
advisories.data.overview,A service or application has a backdoor password that was placed there by the developer.,DESCRIPTION
artifacts[].issues[].description,"An attacker can identify a CISCO device by sending a SYN packet to port 1999, which is for the Cisco Discovery Protocol (CDP).",DESCRIPTION
Results[].Vulnerabilities[].Description,"A remote attacker can sometimes identify the operating system of a host based on how it reacts to some IP or ICMP packets, using a tool such as nmap or queso.",DESCRIPTION
cves[].description,Remote attackers can crash Lynx and Internet Explorer using an IMG tag with a large width parameter.,DESCRIPTION
cves[].summary,A remote attacker can gain access to a file system using ..  (dot dot) when accessing SMB shares.,DESCRIPTION
artifacts[].issues[].description,Anonymous FTP is enabled.,DESCRIPTION
Results[].Vulnerabilities[].Description,"A mail server is explicitly configured to allow SMTP mail relay, which allows abuse by spammers.",DESCRIPTION
artifacts[].issues[].description,"An unrestricted remote trust relationship for Unix systems has been set up, e.g. by using a + sign in /etc/hosts.equiv.",DESCRIPTION
